Employee_ID,Name,Department,Gender,Age,Experience_Years,Salary,Performance_Score,Attendance_Percent,City
346,Hina Shah,Marketing,Male,36.0,25,56359.0,3.9,71.0,Quetta
347,Imran Raza,HR,Female,24.0,28,58180.0,2.2,63.0,Quetta
348,Hina Shah,Finance,Male,,28,228247.0,3.0,75.0,Quetta
349,Zainab Ali,Sales,Female,58.0,5,186284.0,3.6,,Islamabad
350,Nasir Khan,Operations,Male,32.0,32,76567.0,3.2,95.0,Multan
351,Nasir Khan,Finance,Male,55.0,30,240578.0,3.6,97.0,Islamabad
352,Sara Ahmed,Marketing,Female,49.0,17,187428.0,2.3,61.0,Karachi
353,Usman Ali,Sales,Male,23.0,30,178027.0,4.9,,Multan
354,Ali Khan,Finance,Male,42.0,15,,2.8,67.0,Lahore
355,Sana Iqbal,IT,Female,40.0,13,213896.0,2.3,80.0,Quetta
356,Ali Khan,Operations,Male,,3,,2.2,85.0,Karachi
357,Usman Ali,HR,Female,25.0,29,101003.0,1.2,97.0,Islamabad
358,Sana Iqbal,Finance,Male,43.0,32,211504.0,3.7,94.0,Lahore
359,Imran Raza,Finance,Male,50.0,29,233640.0,2.1,74.0,Peshawar
360,Ayesha Noor,IT,Male,38.0,13,105662.0,4.8,99.0,Lahore
361,Imran Raza,Marketing,Male,57.0,22,93418.0,1.8,89.0,Karachi
362,Ali Khan,Operations,Female,31.0,27,200775.0,,61.0,Lahore
363,Ali Khan,,Female,33.0,6,168877.0,3.9,75.0,Islamabad
364,Sana Iqbal,HR,Female,31.0,9,29400.0,4.5,72.0,Lahore
365,Sana Iqbal,Finance,Male,34.0,3,66614.0,1.6,60.0,Islamabad
366,Usman Ali,,Male,38.0,12,248161.0,4.9,87.0,Lahore
367,Hina Shah,Finance,Female,47.0,20,107100.0,4.6,60.0,Karachi
368,Imran Raza,HR,Female,59.0,32,176581.0,4.9,99.0,Peshawar
369,Sana Iqbal,Finance,Female,24.0,27,91300.0,4.4,93.0,Quetta
370,Faizan Ahmed,IT,Female,24.0,22,176591.0,4.5,72.0,Lahore
371,Usman Ali,Finance,Male,25.0,31,219746.0,3.4,61.0,Peshawar
372,Zainab Ali,Finance,Female,42.0,4,101094.0,4.4,63.0,Lahore
373,Ali Khan,Sales,Male,22.0,25,172247.0,3.1,84.0,Multan
374,Usman Ali,IT,Female,,25,85642.0,3.2,93.0,Peshawar
375,Imran Raza,IT,Male,52.0,2,216195.0,3.3,72.0,Islamabad
376,Sana Iqbal,Finance,Female,40.0,23,152867.0,5.0,95.0,Peshawar
377,Ali Khan,Operations,Female,39.0,33,183019.0,1.4,91.0,Quetta
378,Ayesha Noor,Sales,Male,20.0,33,170286.0,4.2,80.0,Peshawar
379,Usman Ali,Finance,Male,,19,243030.0,2.1,85.0,Quetta
380,Bilal Khan,,Female,36.0,29,153042.0,2.4,74.0,Quetta
381,Ali Khan,HR,Male,48.0,19,97335.0,1.3,88.0,Peshawar
382,Imran Raza,HR,Female,27.0,17,236117.0,2.4,,Quetta
383,Sara Ahmed,,Male,45.0,19,166046.0,5.0,80.0,Quetta
384,Faizan Ahmed,Sales,Female,47.0,5,185428.0,2.6,71.0,Multan
385,Nida Malik,Marketing,Female,53.0,24,206288.0,3.7,71.0,Islamabad
386,Hina Shah,HR,Female,45.0,2,174912.0,1.5,64.0,Karachi
387,Nida Malik,Marketing,Female,32.0,18,128985.0,4.7,85.0,Islamabad
388,Imran Raza,IT,Female,56.0,9,75498.0,4.3,91.0,Karachi
389,Zainab Ali,HR,Female,32.0,4,84571.0,2.5,61.0,Karachi
390,Zainab Ali,HR,Female,57.0,21,31997.0,2.4,67.0,Islamabad
391,Sara Ahmed,Sales,Female,44.0,8,230982.0,2.7,86.0,Quetta
392,Hina Shah,Operations,Male,42.0,32,61900.0,2.6,,Multan
393,Bilal Khan,Marketing,Male,41.0,14,27453.0,2.0,67.0,Islamabad
394,Sara Ahmed,HR,Male,40.0,23,25538.0,5.0,83.0,Quetta
395,Nasir Khan,HR,Female,49.0,29,101151.0,4.2,72.0,Islamabad
396,Nida Malik,Sales,Female,30.0,5,55593.0,2.1,88.0,Islamabad
397,Sara Ahmed,Sales,Female,23.0,14,158375.0,4.9,72.0,Multan
398,Nida Malik,Operations,Male,52.0,21,211645.0,1.1,82.0,Lahore
399,Ali Khan,Marketing,Male,31.0,2,83384.0,2.8,74.0,Peshawar
400,Zainab Ali,,Male,28.0,28,75543.0,3.3,83.0,Islamabad
401,Ali Khan,Operations,Male,51.0,28,109092.0,1.2,82.0,Peshawar
402,Faizan Ahmed,IT,Male,30.0,30,191099.0,1.6,69.0,Quetta
403,Nasir Khan,Finance,Female,56.0,1,228223.0,2.0,97.0,Lahore
404,Hina Shah,HR,Male,43.0,34,187540.0,3.9,64.0,Multan
405,Bilal Khan,Marketing,Female,26.0,8,210758.0,4.8,64.0,Lahore
406,Nida Malik,Operations,Female,27.0,21,99227.0,3.5,90.0,Karachi
407,Bilal Khan,HR,Female,52.0,18,88175.0,3.3,99.0,Multan
408,Nida Malik,Marketing,Male,44.0,9,114268.0,3.1,60.0,Multan
409,Imran Raza,Marketing,Male,20.0,20,48940.0,2.4,61.0,Peshawar
410,Sara Ahmed,,Female,22.0,16,61481.0,4.3,88.0,Lahore
411,Faizan Ahmed,HR,Male,59.0,2,94240.0,3.2,66.0,Quetta
412,Zainab Ali,Operations,Male,47.0,6,58978.0,1.9,,Karachi
413,Sana Iqbal,Sales,Female,52.0,2,170283.0,1.5,68.0,Lahore
414,Nida Malik,HR,Female,20.0,12,73866.0,4.9,95.0,Quetta
415,Bilal Khan,Marketing,Female,57.0,29,61513.0,1.1,66.0,Peshawar
416,Faizan Ahmed,Operations,Female,46.0,22,100714.0,4.7,87.0,Quetta
417,Ayesha Noor,Finance,Female,57.0,6,245783.0,1.9,69.0,Quetta
418,Ayesha Noor,IT,Male,54.0,29,239483.0,3.6,75.0,Quetta
419,Ali Khan,Marketing,Female,29.0,28,171888.0,2.2,69.0,Islamabad
420,Zainab Ali,Finance,Male,31.0,7,57441.0,4.4,98.0,Multan
421,Sana Iqbal,Sales,Male,29.0,9,171692.0,3.2,85.0,Lahore
422,Imran Raza,Marketing,Female,53.0,32,47844.0,1.6,93.0,Quetta
423,Bilal Khan,Finance,Female,43.0,19,77200.0,2.1,93.0,Karachi
424,Sana Iqbal,Marketing,Male,47.0,28,144607.0,2.3,99.0,Islamabad
425,Sara Ahmed,HR,Female,41.0,28,187661.0,4.5,73.0,Quetta
426,Sara Ahmed,Operations,Male,,20,70986.0,4.1,77.0,Quetta
427,Bilal Khan,Finance,Female,32.0,0,208158.0,4.3,60.0,Multan
428,Hina Shah,Operations,Female,55.0,33,96646.0,1.2,76.0,Lahore
429,Imran Raza,,Male,55.0,31,119476.0,3.3,81.0,Islamabad
430,Faizan Ahmed,HR,Male,42.0,13,59585.0,5.0,96.0,Quetta
431,Nida Malik,Operations,Female,33.0,34,97149.0,4.1,75.0,Quetta
432,Hina Shah,Finance,Female,51.0,23,62087.0,1.5,66.0,Peshawar
433,Nida Malik,Operations,Female,22.0,0,163303.0,3.7,74.0,Karachi
434,Nida Malik,Operations,Male,46.0,5,167286.0,4.0,80.0,Karachi
435,Hina Shah,IT,Female,38.0,3,,3.1,61.0,Lahore
436,Ali Khan,Finance,Female,41.0,0,122743.0,1.3,84.0,Islamabad
437,Ayesha Noor,IT,Female,20.0,30,157219.0,1.1,68.0,Multan
438,Nida Malik,Marketing,Female,24.0,8,74389.0,4.8,79.0,Multan
439,Hina Shah,Operations,Male,52.0,22,141810.0,2.0,69.0,Quetta
440,Hina Shah,Marketing,Male,38.0,30,163681.0,2.5,80.0,Multan
441,Nasir Khan,Finance,Male,55.0,28,144283.0,4.2,63.0,Islamabad
442,Sana Iqbal,Operations,Female,25.0,20,34737.0,3.8,89.0,Lahore
443,Usman Ali,Marketing,Female,34.0,2,61751.0,4.9,93.0,Peshawar
444,Ali Khan,Sales,Female,55.0,25,135859.0,1.4,89.0,Lahore
445,Zainab Ali,HR,Male,52.0,5,65902.0,3.8,73.0,Karachi
446,Usman Ali,Operations,Male,43.0,19,30606.0,1.3,81.0,Peshawar
447,Sana Iqbal,HR,Male,46.0,12,214402.0,1.0,60.0,Quetta
448,Sana Iqbal,IT,Male,30.0,22,75775.0,1.5,67.0,Lahore
449,Sana Iqbal,Marketing,Female,42.0,14,151001.0,,70.0,Islamabad
450,Usman Ali,IT,Male,52.0,30,200758.0,3.7,60.0,Islamabad
451,Bilal Khan,Operations,Male,,3,146914.0,2.8,64.0,Karachi
452,Ayesha Noor,HR,Female,,10,204653.0,1.2,69.0,Karachi
453,Hina Shah,HR,Male,20.0,1,135397.0,,98.0,Multan
454,Ayesha Noor,Marketing,Female,,15,205946.0,1.3,72.0,Karachi
455,Imran Raza,Operations,Female,37.0,30,157167.0,1.6,80.0,Karachi
456,Bilal Khan,Sales,Female,37.0,3,241819.0,3.1,95.0,Quetta
457,Zainab Ali,Sales,Female,25.0,27,90262.0,2.4,92.0,Peshawar
458,Ayesha Noor,Marketing,Female,59.0,15,242277.0,2.9,87.0,Multan
459,Sara Ahmed,Operations,Male,20.0,24,107915.0,3.5,68.0,Karachi
460,Sana Iqbal,Marketing,Male,49.0,12,47065.0,1.6,70.0,Lahore
461,Nida Malik,Operations,Female,23.0,4,73844.0,,99.0,Quetta
462,Imran Raza,IT,Male,51.0,29,193501.0,3.2,88.0,Peshawar
463,Ali Khan,Marketing,Female,29.0,0,237789.0,1.1,66.0,Quetta
464,Zainab Ali,Operations,Male,24.0,4,109703.0,3.5,86.0,Islamabad
465,Imran Raza,Sales,Male,28.0,13,148035.0,2.9,,Quetta
466,Sana Iqbal,Operations,Male,24.0,10,166159.0,3.8,90.0,Multan
467,Nida Malik,Operations,Male,30.0,33,30682.0,4.1,89.0,Quetta
468,Bilal Khan,Marketing,Male,54.0,28,149656.0,4.8,87.0,Islamabad
469,Nida Malik,IT,Male,46.0,17,63729.0,5.0,79.0,Islamabad
470,Usman Ali,,Male,23.0,14,111688.0,3.2,74.0,Islamabad
471,Nida Malik,IT,Female,29.0,24,145448.0,3.2,74.0,Multan
472,Usman Ali,IT,Female,58.0,29,128508.0,1.1,71.0,Multan
473,Bilal Khan,Finance,Female,52.0,1,215532.0,4.5,,Quetta
474,Faizan Ahmed,,Male,57.0,26,98088.0,1.1,82.0,Islamabad
475,Sana Iqbal,HR,Male,27.0,14,150300.0,3.5,65.0,Karachi
476,Usman Ali,Marketing,Female,43.0,31,82398.0,1.4,75.0,Lahore
477,Ali Khan,Finance,Female,58.0,19,41468.0,2.1,86.0,Lahore
478,Nida Malik,IT,Male,52.0,13,246139.0,1.6,82.0,Islamabad
479,Nida Malik,Finance,Female,38.0,26,97620.0,1.5,60.0,Peshawar
480,Ali Khan,Sales,Female,21.0,2,68848.0,1.3,66.0,Quetta
481,Sara Ahmed,Sales,Female,30.0,2,175235.0,2.3,98.0,Lahore
482,Hina Shah,Marketing,Female,54.0,12,96591.0,2.7,99.0,Multan
483,Faizan Ahmed,Marketing,Male,36.0,24,93205.0,2.9,99.0,Multan
484,Zainab Ali,HR,Female,22.0,17,102564.0,2.8,98.0,Karachi
485,Usman Ali,HR,Female,41.0,0,91544.0,3.1,77.0,Peshawar
486,Ali Khan,Sales,Female,54.0,4,76516.0,4.4,95.0,Peshawar
487,Bilal Khan,IT,Female,40.0,1,40523.0,3.5,81.0,Karachi
488,Usman Ali,Finance,Male,44.0,29,146456.0,1.1,61.0,Quetta
489,Hina Shah,HR,Female,58.0,16,201379.0,1.7,85.0,Quetta
490,Bilal Khan,Operations,Female,21.0,28,27199.0,2.4,91.0,Islamabad
491,Imran Raza,,Female,20.0,3,,,82.0,Karachi
492,Sana Iqbal,IT,Female,26.0,8,240905.0,1.3,99.0,Karachi
493,Nida Malik,IT,Female,39.0,20,95231.0,3.8,77.0,Multan
494,Imran Raza,Marketing,Male,25.0,11,26006.0,1.1,78.0,Karachi
495,Usman Ali,Finance,Female,55.0,11,32114.0,2.5,83.0,Islamabad
496,Hina Shah,IT,Female,40.0,3,134548.0,4.1,63.0,Lahore
497,Faizan Ahmed,HR,Male,54.0,27,108063.0,2.4,61.0,Quetta
498,Sana Iqbal,HR,Female,55.0,8,170099.0,2.7,89.0,Islamabad
499,Usman Ali,Sales,Male,27.0,31,249404.0,4.6,97.0,Islamabad
500,Ali Khan,IT,Female,23.0,12,124528.0,1.3,90.0,Multan
501,Ayesha Noor,Operations,Male,35.0,33,127799.0,3.1,99.0,Islamabad
502,Usman Ali,Marketing,Male,,18,102977.0,2.5,75.0,Multan
503,Sana Iqbal,Finance,Female,26.0,13,186261.0,4.9,92.0,Multan
504,Nida Malik,,Male,21.0,4,25181.0,4.2,62.0,Karachi
505,Nida Malik,Marketing,Female,20.0,26,168884.0,1.5,77.0,Islamabad
506,Usman Ali,,Male,20.0,27,47716.0,4.7,69.0,Lahore
507,Bilal Khan,Operations,Male,57.0,25,151995.0,1.8,61.0,Peshawar
508,Ayesha Noor,Marketing,Female,26.0,9,65218.0,1.3,89.0,Islamabad
509,Ali Khan,HR,Male,43.0,23,51633.0,3.2,89.0,Multan
510,Usman Ali,HR,Female,24.0,16,35939.0,3.9,84.0,Lahore
511,Bilal Khan,HR,Male,40.0,15,35072.0,3.9,83.0,Multan
512,Nida Malik,HR,Male,47.0,16,230454.0,3.1,94.0,Karachi
513,Nida Malik,HR,Female,37.0,0,225294.0,3.0,69.0,Peshawar
514,Hina Shah,Sales,Female,43.0,20,120534.0,4.9,89.0,Quetta
515,Usman Ali,Operations,Male,51.0,21,182847.0,,85.0,Quetta
516,Ayesha Noor,Marketing,Female,52.0,4,,3.8,94.0,Karachi
517,Sara Ahmed,Sales,Female,29.0,20,249592.0,1.8,83.0,Karachi
518,Ayesha Noor,Sales,Male,28.0,8,246905.0,4.3,79.0,Quetta
519,Nida Malik,IT,Male,52.0,26,,4.0,98.0,Karachi
520,Nida Malik,IT,Female,52.0,11,56619.0,5.0,,Quetta
521,Imran Raza,IT,Male,26.0,17,154729.0,,94.0,Karachi
522,Nida Malik,Finance,Female,23.0,34,132696.0,3.9,98.0,Quetta
523,Ali Khan,IT,Female,47.0,14,185624.0,4.9,69.0,Lahore
524,Zainab Ali,Marketing,Female,42.0,29,87017.0,2.9,86.0,Karachi
525,Usman Ali,Sales,Female,51.0,32,,3.9,74.0,Quetta
526,Ayesha Noor,Marketing,Female,35.0,29,239017.0,4.9,74.0,Karachi
527,Zainab Ali,Operations,Female,29.0,25,226020.0,3.2,,Quetta
528,Bilal Khan,IT,Male,33.0,20,149412.0,3.8,94.0,Quetta
529,Sara Ahmed,Finance,Female,58.0,30,71075.0,1.1,62.0,Multan
530,Ali Khan,Operations,Male,55.0,16,241635.0,3.1,88.0,Multan
531,Sana Iqbal,Finance,Female,53.0,16,230167.0,2.0,63.0,Peshawar
532,Nasir Khan,Operations,Male,43.0,33,160722.0,1.5,75.0,Karachi
533,Ayesha Noor,Sales,Male,37.0,23,232452.0,3.8,64.0,Lahore
534,Zainab Ali,Marketing,Male,35.0,32,173705.0,1.2,80.0,Islamabad
535,Sana Iqbal,HR,Female,56.0,3,126287.0,4.6,99.0,Islamabad
536,Sara Ahmed,Marketing,Male,44.0,8,62343.0,3.1,80.0,Multan
537,Imran Raza,IT,Male,,1,179903.0,3.6,61.0,Karachi
538,Sana Iqbal,HR,Female,43.0,34,217511.0,2.0,73.0,Multan
539,Ali Khan,Finance,Male,39.0,14,192949.0,1.7,,Quetta
540,Ali Khan,Sales,Male,49.0,2,203203.0,2.0,66.0,Quetta
541,Imran Raza,Sales,Female,39.0,30,70197.0,1.9,70.0,Lahore
542,Nasir Khan,Finance,Male,37.0,22,217107.0,4.5,94.0,Karachi
543,Usman Ali,,Male,23.0,11,213193.0,4.1,89.0,Islamabad
544,Sana Iqbal,Finance,Female,55.0,7,26782.0,4.4,60.0,Lahore
545,Imran Raza,Operations,Male,25.0,20,242560.0,3.9,75.0,Karachi
546,Ali Khan,,Male,22.0,20,198239.0,3.6,60.0,Karachi
547,Ali Khan,HR,Male,37.0,31,29412.0,3.1,81.0,Multan
548,Zainab Ali,Finance,Male,59.0,16,84687.0,2.1,72.0,Multan
549,Nida Malik,IT,Female,37.0,23,138043.0,3.8,86.0,Karachi
550,Nasir Khan,HR,Female,42.0,7,72855.0,1.5,74.0,Peshawar
551,Sana Iqbal,Finance,Female,54.0,17,121169.0,3.0,76.0,Lahore
552,Sana Iqbal,Sales,Female,25.0,10,236206.0,1.8,68.0,Karachi
553,Sara Ahmed,Finance,Male,45.0,9,83190.0,3.0,64.0,Multan
554,Imran Raza,Marketing,Female,40.0,25,166688.0,2.2,82.0,Lahore
555,Sara Ahmed,Finance,Female,43.0,5,62448.0,1.2,70.0,Islamabad
556,Imran Raza,Marketing,Male,34.0,16,220651.0,3.0,83.0,Karachi
557,Bilal Khan,,Male,46.0,22,148678.0,1.7,67.0,Quetta
558,Ali Khan,Finance,Male,51.0,27,189310.0,1.6,93.0,Karachi
559,Nida Malik,HR,Female,31.0,15,37101.0,2.5,90.0,Karachi
560,Zainab Ali,HR,Male,24.0,11,,2.4,81.0,Lahore
561,Nida Malik,IT,Male,26.0,20,128371.0,4.5,73.0,Lahore
562,Nida Malik,HR,Male,41.0,23,100822.0,3.3,64.0,Multan
563,Nida Malik,HR,Female,46.0,27,208353.0,4.4,76.0,Peshawar
564,Sara Ahmed,Finance,Female,34.0,20,155965.0,1.6,77.0,Karachi
565,Imran Raza,Finance,Female,58.0,32,75465.0,2.4,78.0,Multan
566,Faizan Ahmed,Sales,Female,,1,36070.0,3.2,66.0,Islamabad
567,Bilal Khan,IT,Female,45.0,18,184163.0,1.6,85.0,Lahore
568,Ayesha Noor,HR,Female,42.0,27,211770.0,1.5,84.0,Peshawar
569,Nida Malik,IT,Female,32.0,14,148927.0,3.6,77.0,Quetta
570,Usman Ali,Marketing,Male,45.0,0,83431.0,3.6,74.0,Quetta
571,Sara Ahmed,HR,Male,22.0,27,,1.9,88.0,Peshawar
572,Nasir Khan,IT,Male,48.0,34,71739.0,1.9,60.0,Multan
573,Zainab Ali,Sales,Female,21.0,31,,4.0,63.0,Quetta
574,Ayesha Noor,Sales,Female,47.0,27,217097.0,1.5,68.0,Karachi
575,Faizan Ahmed,HR,Male,42.0,8,46742.0,4.7,95.0,Lahore
576,Usman Ali,Marketing,Male,55.0,23,58050.0,4.8,91.0,Islamabad
577,Faizan Ahmed,Sales,Female,25.0,3,65377.0,4.5,83.0,Quetta
578,Ayesha Noor,,Female,30.0,2,220883.0,1.8,96.0,Karachi
579,Nida Malik,Marketing,Female,57.0,21,,,77.0,Multan
580,Usman Ali,IT,Female,53.0,24,27733.0,4.7,74.0,Lahore
581,Faizan Ahmed,Sales,Female,36.0,21,225675.0,2.4,79.0,Karachi
582,Zainab Ali,Finance,Female,22.0,33,109277.0,2.2,99.0,Karachi
583,Imran Raza,Operations,Female,53.0,19,167199.0,2.0,61.0,Multan
584,Ali Khan,Operations,Female,41.0,26,168082.0,2.0,84.0,Lahore
585,Imran Raza,Sales,Male,48.0,31,192078.0,3.9,72.0,Quetta
586,Ayesha Noor,IT,Female,,28,231572.0,4.6,86.0,Quetta
587,Sara Ahmed,IT,Female,24.0,31,184725.0,4.1,72.0,Karachi
588,Ali Khan,HR,Female,29.0,23,49373.0,3.7,87.0,Peshawar
589,Bilal Khan,Finance,Male,29.0,2,163282.0,2.2,74.0,Quetta
590,Zainab Ali,IT,Male,28.0,26,91323.0,3.2,88.0,Karachi
591,Bilal Khan,Marketing,Female,40.0,8,139003.0,1.9,80.0,Multan
592,Usman Ali,Finance,Male,32.0,22,180690.0,1.4,90.0,Islamabad
593,Sana Iqbal,Operations,Male,29.0,6,40060.0,1.5,82.0,Islamabad
594,Ali Khan,Finance,Male,57.0,16,70256.0,3.4,96.0,Peshawar
595,Bilal Khan,Marketing,Female,30.0,6,249126.0,1.2,62.0,Multan
596,Bilal Khan,Sales,Female,23.0,29,221315.0,4.9,94.0,Karachi
597,Faizan Ahmed,Marketing,Female,50.0,12,178240.0,5.0,73.0,Islamabad
598,Imran Raza,Marketing,Female,53.0,17,78473.0,1.6,61.0,Multan
599,Faizan Ahmed,Sales,Female,54.0,30,184553.0,,72.0,Quetta
600,Ali Khan,Sales,Female,58.0,21,111648.0,4.1,61.0,Karachi
601,Ali Khan,Sales,Female,58.0,13,96176.0,4.8,71.0,Peshawar
602,Ayesha Noor,Sales,Male,52.0,17,28410.0,4.6,86.0,Peshawar
603,Faizan Ahmed,Sales,Female,,34,190198.0,,93.0,Quetta
604,Hina Shah,Marketing,Female,51.0,16,116316.0,1.3,99.0,Islamabad
605,Nasir Khan,,Female,52.0,18,135100.0,2.2,64.0,Multan
606,Imran Raza,HR,Female,27.0,30,101721.0,2.7,84.0,Islamabad
607,Ali Khan,IT,Female,33.0,14,106167.0,2.4,70.0,Peshawar
608,Ayesha Noor,HR,Female,53.0,28,199273.0,4.1,72.0,Lahore
609,Sana Iqbal,Operations,Female,27.0,15,,2.0,87.0,Multan
610,Faizan Ahmed,HR,Female,26.0,32,119123.0,4.4,80.0,Multan
611,Imran Raza,Marketing,Male,32.0,24,78020.0,1.9,85.0,Multan
612,Sana Iqbal,,Male,40.0,15,62344.0,2.4,86.0,Peshawar
613,Faizan Ahmed,Sales,Female,51.0,29,155145.0,2.8,85.0,Multan
614,Bilal Khan,Marketing,Female,30.0,33,176981.0,2.2,74.0,Peshawar
615,Sana Iqbal,Operations,Male,33.0,1,176039.0,4.1,65.0,Karachi
616,Ayesha Noor,HR,Female,30.0,17,163970.0,2.6,63.0,Quetta
617,Imran Raza,Marketing,Female,21.0,4,206574.0,4.5,63.0,Karachi
618,Nida Malik,IT,Male,53.0,5,197976.0,4.9,89.0,Peshawar
619,Usman Ali,Sales,Female,36.0,11,154934.0,4.4,72.0,Karachi
620,Usman Ali,Finance,Female,33.0,11,104752.0,3.1,68.0,Islamabad
621,Imran Raza,IT,Female,44.0,11,156020.0,3.0,73.0,Peshawar
622,Sana Iqbal,Operations,Male,46.0,8,182471.0,1.9,87.0,Islamabad
623,Faizan Ahmed,IT,Male,,21,53474.0,3.4,99.0,Islamabad
624,Ayesha Noor,Marketing,Female,36.0,15,151367.0,4.8,62.0,Quetta
625,Nasir Khan,HR,Male,24.0,3,234006.0,1.3,88.0,Islamabad
626,Usman Ali,,Male,31.0,2,78459.0,4.0,92.0,Karachi
627,Ayesha Noor,Operations,Male,57.0,15,137298.0,4.5,74.0,Karachi
628,Usman Ali,Operations,Female,37.0,13,44309.0,4.9,98.0,Multan
629,Bilal Khan,Finance,Male,45.0,3,198027.0,2.3,74.0,Lahore
630,Faizan Ahmed,IT,Male,50.0,1,130018.0,2.4,66.0,Quetta
631,Bilal Khan,Finance,Male,56.0,9,114117.0,1.9,71.0,Multan
632,Usman Ali,HR,Female,25.0,10,188082.0,4.2,98.0,Multan
633,Nida Malik,HR,Male,34.0,25,,1.6,66.0,Multan
634,Nida Malik,Finance,Male,45.0,25,47390.0,2.1,65.0,Lahore
635,Bilal Khan,Sales,Female,31.0,3,,2.2,85.0,Islamabad
636,Nida Malik,HR,Male,33.0,25,173993.0,2.5,68.0,Multan
637,Usman Ali,Finance,Male,20.0,27,68937.0,2.7,83.0,Peshawar
638,Imran Raza,IT,Male,36.0,1,207952.0,3.2,,Karachi
639,Bilal Khan,Finance,Female,52.0,1,65149.0,4.8,75.0,Peshawar
640,Nasir Khan,Finance,Female,48.0,15,209570.0,2.0,86.0,Lahore
641,Nasir Khan,Marketing,Male,50.0,22,223974.0,4.1,92.0,Multan
642,Sara Ahmed,HR,Male,27.0,22,104030.0,3.7,82.0,Lahore
643,Sana Iqbal,Sales,Male,49.0,12,64796.0,1.5,78.0,Karachi
644,Faizan Ahmed,Sales,Male,32.0,20,199268.0,4.2,95.0,Multan
645,Nida Malik,,Male,35.0,24,155174.0,,78.0,Lahore
646,Nida Malik,Operations,Male,21.0,12,218831.0,4.0,81.0,Peshawar
647,Sana Iqbal,Sales,Female,37.0,14,232894.0,3.9,92.0,Lahore
648,Ali Khan,Finance,Male,54.0,27,162113.0,3.8,69.0,Peshawar
649,Hina Shah,Marketing,Male,38.0,2,110521.0,2.1,91.0,Multan
650,Bilal Khan,IT,Male,32.0,22,,3.3,74.0,Islamabad
651,Zainab Ali,HR,Female,23.0,3,152521.0,,98.0,Multan
652,Nida Malik,HR,Male,38.0,2,87933.0,3.6,67.0,Quetta
653,Faizan Ahmed,HR,Female,44.0,7,58691.0,4.2,84.0,Karachi
654,Sara Ahmed,Finance,Male,57.0,24,140306.0,3.8,77.0,Lahore
655,Nasir Khan,IT,Male,50.0,11,144088.0,2.1,74.0,Multan
656,Nida Malik,Marketing,Male,55.0,4,113262.0,1.6,85.0,Karachi
657,Sara Ahmed,Marketing,Male,23.0,32,118374.0,3.5,80.0,Lahore
658,Usman Ali,HR,Male,58.0,24,28303.0,4.0,81.0,Islamabad
659,Usman Ali,IT,Male,26.0,24,71653.0,1.6,93.0,Peshawar
660,Hina Shah,IT,Female,35.0,34,183249.0,1.7,96.0,Karachi
661,Imran Raza,IT,Male,24.0,14,34890.0,1.0,96.0,Islamabad
662,Zainab Ali,,Male,42.0,25,243572.0,3.1,73.0,Islamabad
663,Ali Khan,,Male,55.0,9,182878.0,3.2,63.0,Quetta
664,Hina Shah,HR,Female,51.0,23,98136.0,3.0,83.0,Islamabad
665,Ayesha Noor,IT,Male,43.0,34,248052.0,2.3,61.0,Quetta
666,Ali Khan,Operations,Female,44.0,28,52230.0,2.7,60.0,Islamabad
667,Bilal Khan,IT,Male,47.0,4,41466.0,4.1,61.0,Peshawar
668,Faizan Ahmed,Marketing,Male,38.0,23,172548.0,1.7,72.0,Islamabad
669,Ayesha Noor,Marketing,Female,26.0,18,211984.0,1.8,86.0,Multan
670,Ayesha Noor,HR,Female,36.0,8,52732.0,3.7,76.0,Peshawar
671,Hina Shah,Operations,Male,21.0,25,163447.0,4.5,76.0,Lahore
672,Sana Iqbal,IT,Female,35.0,24,32837.0,2.4,64.0,Islamabad
673,Imran Raza,Operations,Female,58.0,34,48108.0,4.7,83.0,Islamabad
674,Sana Iqbal,HR,Male,37.0,13,42851.0,1.2,67.0,Lahore
675,Hina Shah,,Male,58.0,5,51600.0,1.5,68.0,Quetta
676,Bilal Khan,,Male,20.0,31,40188.0,2.8,77.0,Peshawar
677,Nasir Khan,Sales,Female,22.0,25,69777.0,3.9,75.0,Lahore
678,Nida Malik,,Male,40.0,14,161561.0,2.5,91.0,Lahore
679,Nida Malik,HR,Male,49.0,30,109618.0,3.2,99.0,Multan
680,Imran Raza,IT,Female,30.0,18,230591.0,,98.0,Karachi
681,Bilal Khan,IT,Female,41.0,13,164767.0,2.8,91.0,Lahore
682,Imran Raza,Sales,Male,44.0,10,25230.0,2.0,61.0,Quetta
683,Sara Ahmed,Finance,Female,22.0,26,188175.0,3.1,97.0,Quetta
684,Sana Iqbal,Operations,Female,49.0,1,182422.0,3.1,63.0,Quetta
685,Nida Malik,Finance,Female,43.0,21,232890.0,4.0,64.0,Peshawar
686,Ayesha Noor,Finance,Male,,1,207480.0,3.2,96.0,Peshawar
687,Sana Iqbal,HR,Male,42.0,19,176426.0,3.5,96.0,Islamabad
688,Zainab Ali,Operations,Male,27.0,16,205607.0,3.1,85.0,Lahore
689,Faizan Ahmed,HR,Female,23.0,3,36355.0,5.0,68.0,Multan
690,Bilal Khan,Operations,Male,58.0,13,186310.0,4.2,74.0,Quetta
691,Ali Khan,Marketing,Male,50.0,6,173216.0,4.0,83.0,Lahore
692,Imran Raza,HR,Female,,14,95779.0,3.5,83.0,Islamabad
