Employee_ID,Name,Gender,Age,Marital_Status,Education,Department,Job_Role,Experience_Years,Joining_Year,Promotion_Count,Salary,Bonus,Allowance,Tax,Net_Salary,Attendance_Percent,Absents,Late_Days,Performance_Score,Overtime_Hours,Skill_Level,Training_Hours,Manager_Rating,City,Country,Work_Mode,Project_Count,Satisfaction_Score,Attrition
109.0,Nasir Khan,Male,36.0,Married,,Marketing,Officer,32.0,,1.0,172928.0,28803.0,612.0,12495.0,189848.0,93.0,7.0,10.0,2.9,74.0,,16.0,,Quetta,Pakistan,Remote,0.0,4.0,Yes
110.0,Imran Raza,Male,35.0,Married,Matric,IT,Officer,32.0,2017.0,3.0,74456.0,35676.0,23378.0,25257.0,108253.0,67.0,15.0,18.0,4.4,59.0,Beginner,190.0,1.5,Multan,Pakistan,Remote,7.0,8.7,Yes
111.0,Ali Khan,Female,37.0,Single,PhD,Support,Officer,4.0,2017.0,1.0,204831.0,17657.0,7927.0,,229021.0,80.0,12.0,15.0,3.2,65.0,Intermediate,176.0,4.8,,Pakistan,Hybrid,5.0,1.7,Yes
112.0,Zainab Ali,Female,47.0,,Master,Marketing,Officer,17.0,2003.0,4.0,280938.0,13819.0,10160.0,36504.0,268413.0,57.0,5.0,8.0,2.7,79.0,Intermediate,97.0,,Karachi,Pakistan,Onsite,11.0,3.9,Yes
113.0,Imran Raza,,,Single,Master,Operations,Manager,8.0,2019.0,,250358.0,14442.0,4950.0,,235340.0,55.0,27.0,11.0,1.8,2.0,Advanced,,2.6,Lahore,Pakistan,Remote,10.0,6.5,Yes
114.0,Imran Raza,Male,18.0,Married,Intermediate,Finance,Analyst,30.0,2019.0,,92326.0,,29482.0,16206.0,134891.0,97.0,16.0,2.0,3.9,39.0,Beginner,69.0,3.7,Quetta,Pakistan,Hybrid,3.0,3.4,No
115.0,Ali Khan,Male,41.0,Married,Intermediate,Finance,Officer,6.0,2006.0,5.0,288679.0,43834.0,19077.0,10500.0,341090.0,50.0,6.0,13.0,3.0,39.0,Intermediate,148.0,1.4,Quetta,Pakistan,Hybrid,12.0,2.5,Yes
116.0,Nasir Khan,Female,41.0,Single,Intermediate,Marketing,Officer,14.0,2007.0,2.0,247054.0,19919.0,4401.0,8424.0,262950.0,47.0,18.0,,3.0,72.0,Advanced,33.0,4.4,Multan,Pakistan,Hybrid,0.0,9.6,
117.0,Usman Ali,,64.0,Single,PhD,Support,,3.0,2023.0,3.0,299097.0,8438.0,11309.0,24458.0,294386.0,74.0,6.0,18.0,2.0,4.0,,54.0,4.4,Peshawar,Pakistan,Onsite,2.0,6.7,No
118.0,Nida Malik,Male,36.0,Single,Matric,Finance,Executive,38.0,,0.0,93455.0,,,8923.0,123589.0,58.0,17.0,19.0,1.6,42.0,Advanced,1.0,4.4,Islamabad,Pakistan,Hybrid,7.0,3.6,Yes
119.0,Bilal Khan,Male,47.0,Married,Intermediate,Support,Executive,7.0,,5.0,238138.0,,13607.0,38123.0,243632.0,87.0,13.0,19.0,2.3,0.0,Beginner,30.0,2.2,Lahore,,Remote,,4.2,No
120.0,Nida Malik,Female,43.0,Married,PhD,HR,Analyst,23.0,2003.0,1.0,194435.0,45971.0,13547.0,36244.0,217709.0,71.0,5.0,9.0,4.2,15.0,Advanced,119.0,1.3,Islamabad,Pakistan,Onsite,6.0,1.3,No
121.0,,,59.0,Single,Bachelor,Finance,Assistant,7.0,2021.0,0.0,252867.0,2082.0,4381.0,37802.0,221528.0,47.0,25.0,6.0,3.5,24.0,Intermediate,121.0,4.2,Peshawar,Pakistan,Remote,4.0,1.8,Yes
122.0,Sana Iqbal,Female,61.0,Single,Matric,HR,Engineer,4.0,2020.0,,206386.0,434.0,13296.0,7207.0,212909.0,98.0,27.0,13.0,2.4,60.0,Intermediate,156.0,4.5,Peshawar,Pakistan,Remote,1.0,9.3,Yes
123.0,,Female,55.0,Single,Bachelor,Sales,Officer,,2017.0,5.0,286364.0,30858.0,887.0,12240.0,305869.0,99.0,7.0,8.0,2.2,8.0,Beginner,78.0,2.3,Peshawar,Pakistan,Hybrid,11.0,3.4,No
,,Male,46.0,Single,Master,Support,Manager,,2012.0,2.0,117370.0,35285.0,8009.0,26870.0,,83.0,23.0,0.0,1.0,68.0,Advanced,114.0,3.3,Islamabad,Pakistan,Hybrid,7.0,2.1,Yes
125.0,Zainab Ali,Male,30.0,Single,Master,IT,Executive,14.0,2013.0,2.0,272239.0,36682.0,18717.0,9438.0,318200.0,90.0,27.0,0.0,1.1,29.0,Intermediate,86.0,4.1,Islamabad,Pakistan,Hybrid,8.0,5.3,Yes
126.0,Sana Iqbal,Male,21.0,,Matric,IT,Officer,18.0,,0.0,41015.0,457.0,17152.0,21686.0,36938.0,85.0,14.0,15.0,2.9,7.0,Intermediate,185.0,4.0,Lahore,Pakistan,Remote,9.0,8.5,No
127.0,Sara Ahmed,,62.0,Married,,Finance,Engineer,24.0,2011.0,,192642.0,,17820.0,19326.0,199255.0,74.0,,3.0,2.0,27.0,Advanced,106.0,1.7,Multan,Pakistan,Hybrid,9.0,3.2,Yes
128.0,Ali Khan,Female,34.0,Single,Matric,IT,Manager,38.0,2008.0,0.0,160529.0,24909.0,11992.0,3895.0,193535.0,51.0,,10.0,4.7,51.0,Intermediate,152.0,2.8,,Pakistan,Hybrid,1.0,1.2,No
129.0,,Male,50.0,Single,Intermediate,Operations,,3.0,2000.0,0.0,152258.0,13072.0,20190.0,7062.0,178458.0,97.0,6.0,10.0,,,Intermediate,159.0,1.1,Lahore,Pakistan,Remote,14.0,2.3,
130.0,Bilal Khan,Female,22.0,Married,Master,,Assistant,7.0,2008.0,1.0,71347.0,37820.0,28046.0,22085.0,115128.0,89.0,25.0,4.0,4.6,17.0,Intermediate,174.0,,,,Onsite,11.0,,No
131.0,Zainab Ali,Male,,Single,Matric,Finance,Engineer,28.0,2006.0,2.0,95043.0,45747.0,19600.0,7802.0,,84.0,9.0,18.0,1.8,9.0,Beginner,186.0,1.6,Peshawar,Pakistan,Hybrid,7.0,8.5,Yes
132.0,Usman Ali,,,Single,Matric,HR,Engineer,12.0,2000.0,3.0,89578.0,7760.0,22601.0,37007.0,82932.0,57.0,10.0,,1.5,69.0,Beginner,54.0,4.7,Peshawar,Pakistan,Remote,3.0,9.7,No
133.0,Imran Raza,Male,34.0,Single,Intermediate,Sales,,37.0,,2.0,198545.0,41655.0,,27610.0,227099.0,,2.0,9.0,4.3,57.0,Advanced,4.0,2.1,Karachi,Pakistan,Remote,14.0,5.0,No
134.0,Sana Iqbal,Female,56.0,,,Support,Manager,35.0,2017.0,0.0,216952.0,46269.0,12600.0,16522.0,259299.0,65.0,7.0,15.0,,13.0,Advanced,167.0,2.9,Multan,Pakistan,Remote,6.0,3.0,Yes
135.0,Zainab Ali,Male,57.0,Married,Master,Operations,Manager,36.0,2007.0,3.0,70545.0,,29262.0,16258.0,90945.0,77.0,,9.0,3.8,52.0,Beginner,22.0,2.0,Peshawar,Pakistan,Hybrid,8.0,9.1,Yes
136.0,Hina Shah,Female,61.0,Single,Intermediate,Sales,,30.0,2000.0,,291552.0,10802.0,23913.0,3734.0,322533.0,,20.0,5.0,3.2,53.0,Advanced,197.0,3.1,Lahore,Pakistan,Hybrid,,5.7,Yes
137.0,Nasir Khan,Female,63.0,Married,Intermediate,IT,Manager,18.0,2002.0,5.0,273907.0,21287.0,10907.0,27885.0,278216.0,45.0,22.0,,2.4,56.0,Intermediate,13.0,2.3,Multan,Pakistan,Hybrid,3.0,9.3,No
138.0,Imran Raza,Male,28.0,Married,Intermediate,Operations,Officer,36.0,2000.0,3.0,76312.0,13768.0,17625.0,18022.0,,52.0,3.0,17.0,2.2,4.0,Intermediate,144.0,3.5,Karachi,Pakistan,Hybrid,2.0,3.0,No
139.0,Ali Khan,Female,29.0,Married,Master,HR,Manager,24.0,2020.0,3.0,136478.0,23284.0,,27135.0,144742.0,46.0,16.0,16.0,1.4,34.0,Intermediate,23.0,4.5,Lahore,Pakistan,Hybrid,13.0,5.0,Yes
140.0,Imran Raza,Male,30.0,Married,Master,Marketing,,36.0,2019.0,2.0,259766.0,43292.0,6220.0,,277589.0,75.0,,17.0,1.3,62.0,Intermediate,10.0,4.2,Quetta,Pakistan,Onsite,,2.2,No
,Usman Ali,Female,25.0,Single,Matric,Sales,Engineer,,2002.0,0.0,121670.0,21424.0,,11737.0,159547.0,94.0,26.0,2.0,2.8,7.0,Advanced,196.0,2.4,Lahore,Pakistan,Hybrid,2.0,8.9,Yes
142.0,Imran Raza,Male,18.0,,Master,IT,Manager,20.0,2007.0,5.0,229957.0,16410.0,10546.0,32999.0,223914.0,,6.0,18.0,2.2,34.0,Beginner,164.0,1.6,Karachi,Pakistan,Remote,,4.4,No
,Ali Khan,Female,26.0,Single,Bachelor,Support,,38.0,2011.0,5.0,97227.0,31663.0,2419.0,6553.0,124756.0,98.0,21.0,8.0,3.3,74.0,Intermediate,22.0,3.3,Islamabad,Pakistan,Hybrid,,7.7,No
144.0,Usman Ali,Female,45.0,Single,,Support,Officer,25.0,2006.0,5.0,32508.0,2997.0,16717.0,21555.0,30667.0,87.0,22.0,13.0,3.8,64.0,Advanced,190.0,1.2,Lahore,Pakistan,Remote,6.0,6.6,Yes
145.0,Nida Malik,Male,19.0,Married,Intermediate,Sales,Manager,2.0,2019.0,0.0,246472.0,41652.0,,1595.0,313437.0,51.0,13.0,,,25.0,Intermediate,48.0,3.4,Peshawar,Pakistan,Remote,1.0,3.3,Yes
146.0,Bilal Khan,Male,31.0,Single,Intermediate,HR,Officer,4.0,2000.0,4.0,,,21709.0,4447.0,101138.0,,2.0,8.0,4.5,31.0,Beginner,185.0,2.9,Multan,Pakistan,Onsite,,7.6,Yes
147.0,Bilal Khan,Male,30.0,Single,Intermediate,Support,Manager,28.0,2022.0,1.0,34921.0,9981.0,22375.0,32090.0,35187.0,41.0,11.0,,3.9,33.0,Advanced,28.0,2.5,Quetta,Pakistan,,,7.6,
148.0,Nasir Khan,Male,19.0,Married,Matric,HR,Officer,,2002.0,2.0,273390.0,,27661.0,15548.0,294393.0,42.0,7.0,16.0,2.6,12.0,Advanced,95.0,1.7,,Pakistan,Remote,12.0,1.2,Yes
,Faizan Ahmed,Female,21.0,Married,Bachelor,Finance,Manager,,2020.0,5.0,256524.0,37333.0,28627.0,21077.0,301407.0,76.0,13.0,3.0,2.4,78.0,Advanced,,4.0,Karachi,Pakistan,Onsite,4.0,5.7,No
150.0,,Female,,Married,Bachelor,Marketing,Manager,,2011.0,,41992.0,43788.0,11816.0,20261.0,77335.0,60.0,,,1.2,,Intermediate,,,,Pakistan,Remote,9.0,7.1,Yes
151.0,Nida Malik,Female,27.0,Single,Master,Marketing,,13.0,2007.0,4.0,176053.0,15631.0,27298.0,39890.0,179092.0,69.0,25.0,6.0,3.2,66.0,Intermediate,52.0,1.7,Karachi,Pakistan,Onsite,,6.4,No
152.0,Sana Iqbal,Female,20.0,Single,Bachelor,IT,Engineer,39.0,2008.0,5.0,180958.0,,19204.0,,,66.0,,12.0,3.7,,Beginner,179.0,2.5,Quetta,Pakistan,Onsite,5.0,1.1,No
153.0,Imran Raza,Male,21.0,Married,Master,Marketing,Executive,29.0,2014.0,4.0,43377.0,41915.0,1983.0,11172.0,76103.0,66.0,24.0,10.0,2.3,65.0,Advanced,104.0,1.9,Peshawar,Pakistan,Remote,3.0,9.5,Yes
154.0,Bilal Khan,Female,23.0,Married,Matric,HR,Executive,28.0,2010.0,2.0,212695.0,3011.0,7543.0,32442.0,,50.0,0.0,18.0,4.4,78.0,Beginner,122.0,5.0,Islamabad,Pakistan,Remote,3.0,3.3,Yes
155.0,Ali Khan,Male,40.0,Single,Intermediate,Marketing,Analyst,28.0,2022.0,1.0,236598.0,36102.0,28622.0,6946.0,294376.0,57.0,3.0,7.0,2.4,42.0,,,4.9,Quetta,Pakistan,Onsite,14.0,6.5,No
156.0,Ayesha Noor,Female,22.0,Single,Intermediate,IT,Manager,18.0,2005.0,3.0,50888.0,21325.0,25911.0,26617.0,71507.0,46.0,23.0,13.0,2.4,67.0,,193.0,1.7,Lahore,,Onsite,12.0,3.7,Yes
157.0,Ayesha Noor,Male,20.0,Married,Master,Sales,Engineer,25.0,2004.0,1.0,55849.0,29700.0,15436.0,6504.0,94481.0,,27.0,5.0,2.3,12.0,Advanced,132.0,2.1,Islamabad,Pakistan,Hybrid,1.0,6.1,Yes
158.0,Usman Ali,Male,27.0,Single,PhD,Marketing,Officer,39.0,2004.0,1.0,155479.0,22783.0,23296.0,7767.0,193791.0,97.0,23.0,10.0,1.4,38.0,Beginner,0.0,1.5,Karachi,Pakistan,,3.0,,No
159.0,Bilal Khan,Male,60.0,Single,Master,Marketing,,8.0,2015.0,5.0,208310.0,18694.0,18182.0,10671.0,234515.0,65.0,9.0,6.0,5.0,15.0,Intermediate,139.0,3.5,Islamabad,Pakistan,,7.0,9.6,
160.0,Bilal Khan,Male,36.0,Married,Matric,Support,Executive,12.0,2014.0,5.0,100626.0,,26379.0,18238.0,145576.0,47.0,25.0,15.0,2.9,41.0,,172.0,2.6,Islamabad,Pakistan,Hybrid,6.0,9.1,
161.0,Nasir Khan,Male,31.0,Married,Bachelor,HR,Executive,37.0,2010.0,0.0,293856.0,48145.0,18143.0,21647.0,338497.0,63.0,10.0,8.0,4.8,72.0,Intermediate,91.0,4.7,,Pakistan,Hybrid,1.0,8.8,No
162.0,Ayesha Noor,,38.0,Single,Master,HR,Assistant,30.0,,4.0,248855.0,17090.0,29460.0,38768.0,256637.0,96.0,26.0,4.0,3.3,47.0,Intermediate,153.0,2.3,Quetta,Pakistan,Onsite,7.0,5.1,No
163.0,Bilal Khan,Male,60.0,Single,Matric,Support,Assistant,13.0,2022.0,4.0,92732.0,37260.0,12323.0,32576.0,109739.0,40.0,21.0,4.0,4.5,25.0,Advanced,176.0,2.9,Quetta,Pakistan,Remote,,5.8,No
164.0,Nasir Khan,Female,45.0,Single,Intermediate,,Executive,,2016.0,3.0,211917.0,19788.0,21024.0,1149.0,251580.0,,10.0,13.0,,79.0,Beginner,19.0,4.1,,Pakistan,Hybrid,3.0,3.3,Yes
165.0,Imran Raza,Female,38.0,Single,PhD,Support,Manager,14.0,2018.0,0.0,194788.0,28848.0,,31266.0,196085.0,87.0,27.0,18.0,3.6,53.0,Intermediate,,2.1,,Pakistan,Hybrid,4.0,3.6,No
166.0,Hina Shah,Male,53.0,Married,PhD,Operations,,33.0,2021.0,3.0,287292.0,19099.0,29106.0,14532.0,320965.0,86.0,10.0,,4.8,73.0,Beginner,177.0,1.3,Multan,Pakistan,Onsite,9.0,2.2,Yes
167.0,Sana Iqbal,Female,41.0,Single,Master,Operations,Officer,9.0,2016.0,5.0,252051.0,34063.0,22832.0,31960.0,276986.0,71.0,29.0,12.0,4.0,20.0,Advanced,99.0,3.0,Islamabad,,Onsite,13.0,3.8,No
,Sara Ahmed,Female,55.0,Married,Bachelor,Finance,Officer,20.0,2014.0,2.0,242227.0,14674.0,29384.0,711.0,285574.0,74.0,22.0,18.0,1.7,57.0,,152.0,3.1,Quetta,Pakistan,Hybrid,4.0,,Yes
169.0,Nida Malik,,34.0,Single,Master,Marketing,Officer,,2012.0,0.0,103672.0,35496.0,11814.0,7100.0,143882.0,57.0,12.0,18.0,3.6,15.0,Advanced,111.0,3.9,Islamabad,Pakistan,Remote,3.0,4.2,Yes
170.0,,,39.0,Married,PhD,HR,Manager,24.0,2022.0,4.0,262368.0,23312.0,20934.0,21222.0,285392.0,73.0,11.0,0.0,,50.0,Intermediate,139.0,3.3,Quetta,Pakistan,,4.0,1.2,No
171.0,Usman Ali,Male,36.0,Single,PhD,Finance,Executive,36.0,2017.0,3.0,287023.0,40564.0,4369.0,25154.0,306802.0,76.0,29.0,5.0,2.6,12.0,Beginner,21.0,4.1,Quetta,Pakistan,Remote,13.0,7.1,Yes
172.0,Hina Shah,Male,62.0,Single,Intermediate,Marketing,Assistant,39.0,2022.0,,266852.0,38586.0,3130.0,3611.0,304957.0,86.0,8.0,11.0,4.5,54.0,Intermediate,186.0,4.6,Peshawar,Pakistan,Onsite,0.0,8.4,No
173.0,Sana Iqbal,Male,27.0,Married,Bachelor,Marketing,Assistant,,2015.0,0.0,147409.0,33242.0,3708.0,15451.0,168908.0,,10.0,18.0,4.4,35.0,Intermediate,8.0,3.9,,Pakistan,Remote,0.0,3.5,No
174.0,Sana Iqbal,Female,28.0,Single,Bachelor,Finance,Executive,6.0,2019.0,1.0,280081.0,26513.0,21910.0,36684.0,291820.0,62.0,15.0,18.0,2.4,5.0,Advanced,115.0,4.2,Karachi,Pakistan,Hybrid,6.0,8.4,No
175.0,Sana Iqbal,Female,55.0,Married,PhD,HR,Manager,17.0,2020.0,0.0,128658.0,41479.0,14611.0,36280.0,148468.0,56.0,16.0,13.0,4.6,38.0,Advanced,65.0,,Multan,Pakistan,Onsite,10.0,9.3,No
176.0,Sana Iqbal,Female,19.0,Married,PhD,Sales,Engineer,25.0,2000.0,0.0,87968.0,7201.0,12062.0,1283.0,105948.0,95.0,6.0,,2.9,5.0,Intermediate,133.0,1.7,Lahore,Pakistan,Remote,14.0,9.3,No
177.0,,Female,,Married,Master,Operations,Manager,16.0,2019.0,4.0,43059.0,11770.0,14296.0,12659.0,56466.0,45.0,3.0,16.0,2.1,4.0,Intermediate,180.0,2.6,Multan,Pakistan,Onsite,,8.5,Yes
178.0,Nasir Khan,Female,,Single,Master,Marketing,Manager,6.0,2012.0,2.0,196412.0,48575.0,4579.0,28257.0,,49.0,12.0,12.0,1.2,41.0,Beginner,52.0,1.5,Multan,Pakistan,,4.0,4.2,Yes
179.0,Nida Malik,Female,48.0,Single,Intermediate,Support,Executive,27.0,2003.0,3.0,52732.0,14021.0,4034.0,4583.0,66204.0,63.0,16.0,9.0,2.2,13.0,Intermediate,66.0,3.1,Islamabad,Pakistan,Onsite,11.0,5.4,No
180.0,Bilal Khan,Male,,Single,PhD,IT,Officer,20.0,2011.0,2.0,136084.0,49497.0,24628.0,15528.0,194681.0,82.0,11.0,13.0,4.1,73.0,Beginner,,3.4,Islamabad,Pakistan,,13.0,6.3,No
181.0,Sana Iqbal,Female,54.0,Married,Master,IT,Executive,,2014.0,0.0,218072.0,5544.0,,,229958.0,,0.0,,2.9,41.0,Advanced,24.0,2.2,Peshawar,Pakistan,Onsite,4.0,5.7,Yes
182.0,Faizan Ahmed,Female,64.0,Single,Intermediate,IT,Assistant,22.0,2019.0,4.0,273876.0,17651.0,23415.0,17482.0,297460.0,67.0,11.0,7.0,1.9,,Beginner,122.0,5.0,,Pakistan,Remote,9.0,6.7,No
183.0,Bilal Khan,Female,64.0,Single,,Support,Engineer,,2011.0,4.0,67685.0,9471.0,829.0,31518.0,46467.0,70.0,20.0,16.0,2.9,42.0,Beginner,110.0,4.1,Islamabad,Pakistan,Remote,12.0,9.4,Yes
184.0,,Male,53.0,Married,PhD,Sales,Analyst,16.0,2018.0,4.0,43101.0,12316.0,10387.0,36927.0,28877.0,75.0,,6.0,4.6,71.0,Advanced,122.0,4.1,Lahore,Pakistan,Hybrid,5.0,1.9,Yes
185.0,Ali Khan,Female,40.0,Married,Matric,Operations,Assistant,37.0,2018.0,4.0,280249.0,8483.0,4376.0,13501.0,279607.0,,9.0,13.0,2.2,7.0,,192.0,3.6,Lahore,Pakistan,Hybrid,3.0,6.0,Yes
186.0,Faizan Ahmed,Female,53.0,Married,PhD,,Analyst,0.0,2014.0,,273638.0,7194.0,29021.0,26403.0,283450.0,93.0,1.0,1.0,3.7,54.0,Intermediate,157.0,1.9,Peshawar,Pakistan,Hybrid,14.0,7.0,
,Nasir Khan,Male,57.0,Married,Master,HR,Manager,10.0,2020.0,0.0,105753.0,24127.0,2738.0,31731.0,100887.0,72.0,10.0,12.0,1.5,37.0,Advanced,182.0,1.8,Karachi,Pakistan,Onsite,7.0,4.4,No
188.0,Faizan Ahmed,Female,56.0,Single,PhD,HR,Analyst,32.0,2004.0,1.0,188132.0,47366.0,27540.0,1035.0,262003.0,71.0,2.0,12.0,4.5,10.0,Intermediate,54.0,,Quetta,,Remote,9.0,2.1,Yes
189.0,Ayesha Noor,Male,43.0,Married,Matric,Support,Assistant,30.0,2010.0,1.0,81598.0,11765.0,24957.0,,94169.0,50.0,7.0,12.0,,69.0,Advanced,95.0,4.1,Peshawar,Pakistan,Hybrid,3.0,4.1,No
190.0,Faizan Ahmed,Male,42.0,Married,PhD,Operations,Officer,23.0,2017.0,0.0,277215.0,3249.0,,12805.0,295482.0,50.0,15.0,8.0,2.1,33.0,Beginner,82.0,,Peshawar,Pakistan,Onsite,7.0,7.5,Yes
191.0,Imran Raza,Female,34.0,Single,,Sales,Executive,,2009.0,4.0,170065.0,49305.0,3834.0,15297.0,207907.0,43.0,14.0,14.0,,42.0,Advanced,127.0,1.9,Lahore,Pakistan,Hybrid,12.0,6.6,No
192.0,Bilal Khan,Female,32.0,Single,Bachelor,Operations,Engineer,4.0,2012.0,3.0,27405.0,2033.0,29410.0,5139.0,53709.0,,8.0,18.0,1.6,15.0,Beginner,108.0,4.6,Quetta,Pakistan,Remote,12.0,6.8,No
193.0,Hina Shah,Male,54.0,Married,Master,Marketing,,25.0,2018.0,4.0,229278.0,10862.0,15925.0,27768.0,228297.0,71.0,13.0,9.0,2.4,3.0,Intermediate,108.0,4.3,Multan,Pakistan,Hybrid,12.0,3.6,No
194.0,Zainab Ali,Female,62.0,Single,Intermediate,Finance,Engineer,6.0,2019.0,4.0,220388.0,25844.0,19810.0,10089.0,255953.0,65.0,,13.0,1.7,52.0,Advanced,93.0,1.1,Peshawar,Pakistan,Remote,2.0,6.4,Yes
195.0,Nasir Khan,Female,21.0,Single,Master,Finance,Assistant,26.0,2014.0,1.0,140702.0,40356.0,14045.0,7691.0,,71.0,26.0,1.0,4.5,,Beginner,166.0,2.1,Karachi,Pakistan,Remote,5.0,8.3,No
196.0,Faizan Ahmed,Male,39.0,Married,Intermediate,Marketing,,17.0,2017.0,2.0,212851.0,25333.0,8591.0,27145.0,219630.0,78.0,27.0,18.0,2.8,37.0,Advanced,67.0,2.7,Multan,Pakistan,,8.0,6.4,Yes
197.0,,Male,34.0,Single,PhD,Marketing,Executive,37.0,2007.0,4.0,137892.0,32498.0,26454.0,35686.0,161158.0,81.0,18.0,16.0,2.2,60.0,Intermediate,192.0,1.9,Islamabad,Pakistan,,14.0,4.1,
198.0,Ali Khan,,39.0,Married,Intermediate,HR,Officer,,2022.0,0.0,36779.0,48785.0,17339.0,3454.0,99449.0,68.0,21.0,1.0,4.4,28.0,Beginner,108.0,2.9,Islamabad,Pakistan,Remote,2.0,8.6,No
199.0,,Male,34.0,Single,PhD,Sales,Engineer,8.0,2002.0,0.0,184364.0,18034.0,9418.0,24066.0,187750.0,44.0,26.0,13.0,4.6,37.0,Beginner,38.0,3.2,Islamabad,Pakistan,Hybrid,2.0,7.0,No
200.0,Nida Malik,Female,,Single,Intermediate,Sales,Analyst,1.0,2010.0,0.0,,24988.0,1675.0,6192.0,,42.0,26.0,10.0,1.4,72.0,Intermediate,127.0,3.1,Islamabad,Pakistan,Remote,4.0,2.4,No
201.0,Sana Iqbal,Female,31.0,Single,Master,Operations,Officer,36.0,2004.0,1.0,204666.0,1204.0,5218.0,27603.0,183485.0,87.0,5.0,5.0,3.4,50.0,Advanced,126.0,3.0,Peshawar,Pakistan,,14.0,5.0,Yes
202.0,Zainab Ali,Female,34.0,Single,,Support,Officer,28.0,2011.0,3.0,263215.0,30072.0,196.0,8941.0,284542.0,71.0,17.0,7.0,,55.0,Beginner,158.0,4.4,Multan,Pakistan,Onsite,7.0,5.7,Yes
203.0,Nasir Khan,,25.0,Married,PhD,Support,Assistant,33.0,2000.0,3.0,113618.0,32036.0,,17574.0,142774.0,80.0,27.0,16.0,4.3,16.0,Advanced,,1.0,Karachi,Pakistan,Remote,6.0,4.1,No
204.0,,Male,51.0,Married,Intermediate,HR,Assistant,14.0,2005.0,3.0,151907.0,981.0,22327.0,19386.0,155829.0,97.0,5.0,6.0,3.0,10.0,Beginner,127.0,1.2,Multan,Pakistan,Hybrid,2.0,1.3,Yes
205.0,Zainab Ali,,43.0,Single,Matric,IT,Officer,8.0,2005.0,4.0,,47119.0,,16110.0,77493.0,53.0,11.0,17.0,1.4,62.0,Beginner,56.0,4.5,Karachi,Pakistan,Remote,3.0,3.5,No
206.0,Faizan Ahmed,Male,62.0,Single,Intermediate,Finance,Engineer,15.0,2011.0,4.0,219569.0,9730.0,25765.0,15411.0,239653.0,63.0,20.0,0.0,4.9,7.0,Beginner,131.0,4.1,Lahore,Pakistan,Hybrid,7.0,,Yes
207.0,Ayesha Noor,Female,47.0,Single,Intermediate,,Officer,1.0,2020.0,2.0,213260.0,12772.0,3605.0,6110.0,223527.0,97.0,,10.0,3.2,,Intermediate,195.0,4.0,,Pakistan,Hybrid,,5.6,No
208.0,Ali Khan,,39.0,Married,Intermediate,Operations,Assistant,0.0,2014.0,2.0,117867.0,19734.0,11344.0,9482.0,139463.0,72.0,6.0,8.0,3.5,2.0,Intermediate,193.0,2.1,Karachi,Pakistan,Remote,12.0,3.4,No
209.0,Ali Khan,Male,33.0,Single,,Finance,Engineer,8.0,2003.0,2.0,111728.0,31543.0,5109.0,17089.0,131291.0,73.0,19.0,16.0,1.2,43.0,Advanced,120.0,1.4,Multan,Pakistan,Remote,12.0,3.2,Yes
210.0,Nida Malik,Female,47.0,Married,Intermediate,Finance,Analyst,19.0,2017.0,1.0,197044.0,27680.0,22036.0,,,70.0,9.0,19.0,4.2,74.0,Beginner,185.0,2.0,Islamabad,Pakistan,Onsite,8.0,8.9,No
211.0,Ayesha Noor,Male,33.0,Single,Matric,Operations,Assistant,1.0,2011.0,3.0,255757.0,40866.0,15706.0,17687.0,294642.0,89.0,14.0,9.0,4.6,73.0,Beginner,,4.7,Multan,Pakistan,Remote,6.0,8.7,
212.0,Sana Iqbal,Male,55.0,Married,Intermediate,Sales,Analyst,0.0,2006.0,4.0,278228.0,36392.0,12012.0,11782.0,314850.0,,27.0,6.0,2.2,14.0,Intermediate,54.0,2.3,,Pakistan,Onsite,6.0,9.6,No
213.0,Bilal Khan,Female,41.0,Married,Bachelor,HR,Analyst,9.0,2004.0,2.0,21677.0,46477.0,5235.0,24646.0,48743.0,93.0,15.0,17.0,2.1,33.0,Intermediate,149.0,3.3,Islamabad,Pakistan,Remote,5.0,5.9,No
214.0,Sara Ahmed,Female,53.0,,PhD,IT,Assistant,,2022.0,1.0,277666.0,42544.0,29836.0,16947.0,333099.0,48.0,1.0,9.0,1.8,25.0,Beginner,184.0,3.2,Karachi,Pakistan,Hybrid,11.0,4.9,Yes
215.0,Imran Raza,Female,52.0,Married,Master,IT,Assistant,18.0,2022.0,5.0,,35287.0,15347.0,26324.0,74357.0,63.0,,17.0,3.2,61.0,Intermediate,199.0,,Karachi,Pakistan,Remote,,1.6,No
216.0,Ali Khan,Female,23.0,Single,Bachelor,Operations,Analyst,17.0,2022.0,2.0,209846.0,36633.0,7261.0,14800.0,238940.0,77.0,1.0,14.0,1.1,16.0,Advanced,30.0,4.1,Multan,Pakistan,Onsite,1.0,8.2,No
217.0,Usman Ali,Male,21.0,Married,Bachelor,Operations,Officer,23.0,2002.0,4.0,115150.0,8393.0,22189.0,39967.0,105765.0,45.0,6.0,2.0,1.5,48.0,Beginner,55.0,2.4,Islamabad,Pakistan,Onsite,12.0,8.3,No
218.0,Ali Khan,Female,35.0,Married,Matric,HR,Officer,21.0,,2.0,184100.0,10539.0,21838.0,,,,8.0,3.0,3.4,6.0,Beginner,22.0,1.2,Lahore,Pakistan,Onsite,12.0,5.3,
