Employee_ID,Name,Age,Gender,Department,Salary,Attendance_Percent,Joining_Date
466,Bilal Khan,41,Female,Marketing,,,
467,Sara Ahmed,thirty,Male,Operations,500000,,2020/03/10
468,Nasir Khan,37,Male,Operations,invalid,,15-02-2021
469,Usman Ali,43,Female,IT,500000,,
470,Sara Ahmed,48,Male,Finance,invalid,,2022-01-15
471,Zainab Ali,21,Female,Finance,invalid,,
472,Nasir Khan,,Male,Sales,invalid,,2020/03/10
473,Sara Ahmed,20,Female,Finance,142309,,15-02-2021
474,Zainab Ali,49,Male,HR,500000,,2020-02-02
475,Imran Raza,44,Male,Sales,,62.0,2022-01-15
476,Hina Shah,,Female,Marketing,invalid,67.0,2020/03/10
477,Faizan Ahmed,thirty,Female,Marketing,144104,,2022-01-15
478,Nasir babar,thirty,Male,HR,invalid,95.0,2020-02-02
479,Faizan Ahmed,,Male,IT,500000,,2020-02-02
480,Hina Shah,thirty,Female,IT,,45.0,2020/03/10
481,Nasir Khan,32,Female,IT,,,15-02-2021
482,Nasir babar,thirty,Female,HR,97468,,
483,Nida Malik,22,Male,HR,71328,,2020/03/10
484,Ayesha Noor,thirty,Female,Operations,500000,,2020/03/10
485,Faizan Ahmed,21,Female,IT,500000,84.0,
486,Zainab Ali,thirty,Female,Operations,107181USD,64.0,
487,Imran Raza,,Male,Sales,,,
488,Ali Khan,,Female,IT,,,2020/03/10
489,Usman Ali,50,Female,Sales,invalid,75.0,2022-01-15
490,Nida Malik,thirty,Male,IT,500000,47.0,2020/03/10
491,Bilal Khan,,Female,Finance,,,2022-01-15
492,Bilal Khan,,Female,Operations,invalid,,2020/03/10
493,Zainab Ali,60,Female,Marketing,,,2022-01-15
494,Imran Raza,42,Male,HR,95615,,15-02-2021
495,Hina Shah,thirty,Male,Finance,,,2022-01-15
496,Ayesha Noor,,Male,Sales,500000,57.0,2020-02-02
497,Imran Raza,thirty,Male,Marketing,,90.0,
498,Nasir babar,53,Male,Sales,,42.0,2020/03/10
499,Bilal Khan,51,Female,Finance,invalid,,2022-01-15
500,Nida Malik,32,Female,IT,32862,,2020/03/10
501,Ali Khan,29,Male,Marketing,500000,84.0,15-02-2021
502,Ayesha Noor,thirty,Male,Operations,500000,84.0,2020/03/10
503,Bilal Khan,57,Female,Sales,,,2022-01-15
504,Usman Ali,thirty,Female,Marketing,145180,73.0,2020-02-02
505,Nida Malik,,Female,Operations,500000,99.0,
506,Nida Malik,thirty,Female,IT,invalid,95.0,
507,Usman Ali,,Male,Marketing,103332,,
508,Imran Raza,thirty,Female,IT,,,
509,Faizan Ahmed,thirty,Male,Marketing,invalid,,2020-02-02
510,Hina Shah,thirty,Male,HR,500000,48.0,2020/03/10
511,Hina Shah,38,Female,Finance,,,2020-02-02
512,Nasir babar,thirty,Male,HR,500000,,2022-01-15
513,Faizan Ahmed,thirty,Female,IT,,,15-02-2021
514,Sara Ahmed,,Female,Marketing,invalid,48.0,15-02-2021
515,Ali Khan,,Male,Operations,500000,,
516,Nasir babar,thirty,Male,Finance,500000,59.0,2022-01-15
517,Imran Raza,,Male,HR,500000,73.0,2020/03/10
518,Sara Ahmed,37,Female,Finance,500000USD,,15-02-2021
519,Ayesha Noor,thirty,Female,Marketing,104227,81.0,2020-02-02
520,Ali Khan,thirty,Male,Marketing,invalid,41.0,15-02-2021
521,Hina Shah,47,Female,Marketing,79444,70.0,2020-02-02
522,Faizan Ahmed,43,Male,Finance,invalid,,2020-02-02
523,Bilal Khan,57,Male,Marketing,94015,,2022-01-15
524,Nida Malik,,Male,HR,126513,35.0,2020/03/10
525,Hina Shah,54,Male,Finance,invalid,75.0,15-02-2021
526,Bilal Khan,thirty,Female,HR,59720,,2022-01-15
527,Nida Malik,thirty,Female,IT,invalid,86.0,15-02-2021
528,Ayesha Noor,,Male,IT,61273,,2020-02-02
529,Nida Malik,thirty,Female,Sales,,58.0,2020-02-02
530,Nida Malik,thirty,Female,IT,,37.0,15-02-2021
531,Bilal Khan,39,Female,Finance,invalid,,15-02-2021
532,Bilal Khan,thirty,Female,Sales,,,2020/03/10
533,Imran Raza,54,Female,Marketing,,83.0,
534,Faizan Ahmed,thirty,Male,HR,invalid,42.0,
535,Imran Raza,,Male,Finance,,,2020/03/10
536,Usman Ali,34,Female,Marketing,43250,,15-02-2021
537,Faizan Ahmed,,Female,Operations,,95.0,
538,Zainab Ali,39,Female,Marketing,119665,,
539,Usman Ali,,Male,Operations,500000,48.0,2022-01-15
540,Nasir Khan,thirty,Male,Marketing,invalid,,15-02-2021
541,Usman Ali,,Male,IT,,,2020-02-02
542,Faizan Ahmed,thirty,Female,Finance,500000,46.0,15-02-2021
543,Sara Ahmed,,Female,Operations,500000,43.0,2020/03/10
544,Ayesha Noor,,Male,IT,500000,,2020-02-02
545,Nasir Khan,29,Female,Sales,500000USD,87.0,2022-01-15
546,Usman Ali,37,Male,IT,invalid,41.0,2022-01-15
547,Nasir Khan,51,Female,Sales,500000,76.0,15-02-2021
548,Ayesha Noor,thirty,Female,Operations,,86.0,2020-02-02
549,Bilal Khan,21,Male,HR,500000,,15-02-2021
550,Usman Ali,,Female,Sales,500000,,2022-01-15
551,Nida Malik,,Male,Finance,,,2020/03/10
552,Nasir babar,48,Male,Operations,39390,,2020-02-02
553,Zainab Ali,thirty,Male,HR,500000,81.0,2020/03/10
554,Hina Shah,,Male,IT,invalid,,2022-01-15
555,Ayesha Noor,52,Male,HR,49352,95.0,2022-01-15
556,Usman Ali,30,Male,Marketing,500000,62.0,2020-02-02
557,Sara Ahmed,57,Female,HR,,87.0,2020/03/10
558,Bilal Khan,24,Female,Finance,invalid,50.0,2020-02-02
559,Nasir Khan,thirty,Male,IT,500000,76.0,2020/03/10
560,Bilal Khan,thirty,Female,Sales,invalid,89.0,2020/03/10
561,Ali Khan,47,Female,Marketing,invalid,51.0,15-02-2021
562,Usman Ali,thirty,Male,Sales,500000,72.0,2020-02-02
563,Zainab Ali,,Male,IT,invalid,68.0,2020-02-02
564,Hina Shah,thirty,Male,Operations,500000,,2020/03/10
565,Sara Ahmed,,Male,Operations,invalid,,2020-02-02
566,Hina Shah,27,Male,Marketing,500000,,15-02-2021
567,Imran Raza,,Female,Sales,invalid,45.0,
568,Sara Ahmed,44,Male,Operations,,95.0,2022-01-15
569,Ali Khan,23,Female,IT,500000,,15-02-2021
570,Usman Ali,52,Male,HR,106388,,2022-01-15
571,Imran Raza,,Female,Finance,invalid,,2020/03/10
572,Ayesha Noor,,Female,IT,500000,,2022-01-15
573,Usman Ali,,Female,Sales,98735,,15-02-2021
574,Zainab Ali,thirty,Male,Finance,invalid,73.0,
575,Hina Shah,56,Male,IT,46454,,2022-01-15
576,Nida Malik,52,Female,Marketing,113154,,2020-02-02
577,Faizan Ahmed,,Male,Operations,112067,77.0,2020/03/10
578,Zainab Ali,34,Female,Marketing,500000,69.0,2020-02-02
579,Nida Malik,,Female,Finance,53642,,2020-02-02
580,Usman Ali,35,Female,IT,,72.0,2020/03/10
581,Nida Malik,,Male,IT,500000,94.0,
582,Usman Ali,thirty,Female,Operations,500000,,2020/03/10
583,Ayesha Noor,thirty,Male,Sales,invalid,36.0,2020/03/10
584,Usman Ali,,Male,Sales,142965,,
585,Bilal Khan,38,Male,Marketing,invalid,99.0,2020-02-02
586,Hina Shah,thirty,Female,Sales,79918,,2020/03/10
587,Usman Ali,thirty,Female,Operations,invalid,,2022-01-15
588,Zainab Ali,54,Female,Operations,64000,,15-02-2021
589,Usman Ali,,Female,Operations,,65.0,
590,Nasir Khan,,Male,Operations,invalid,,
591,Usman Ali,,Female,Finance,146230,64.0,2020/03/10
592,Faizan Ahmed,26,Male,HR,500000,,2020-02-02
593,Nasir Khan,thirty,Male,Operations,,,2022-01-15
594,Hina Shah,21,Female,HR,500000,98.0,15-02-2021
595,Nasir Khan,41,Female,Finance,invalid,,15-02-2021
596,Hina Shah,56,Female,Finance,111587,57.0,15-02-2021
597,Nida Malik,,Female,IT,110251,99.0,2020/03/10
598,Usman Ali,,Male,IT,500000,,15-02-2021
599,Sara Ahmed,thirty,Male,Finance,500000,74.0,2020-02-02
600,Usman Ali,34,Female,Marketing,invalid,41.0,2020-02-02
601,Bilal Khan,25,Male,Operations,500000,61.0,
602,Faizan Ahmed,,Male,Marketing,103834,,2020-02-02
603,Nida Malik,39,Male,Finance,,,2020/03/10
604,Hina Shah,thirty,Male,Finance,63464,,2020/03/10
605,Faizan Ahmed,thirty,Female,Marketing,146615,46.0,2020-02-02
606,Bilal Khan,,Female,IT,41638,88.0,2020/03/10
607,Ayesha Noor,thirty,Female,Operations,invalid,49.0,2020/03/10
608,Ayesha Noor,,Female,Finance,124348,,2020-02-02
609,Imran Raza,thirty,Female,Operations,,66.0,2020/03/10
610,Faizan Ahmed,thirty,Male,Marketing,invalid,,15-02-2021
611,Usman Ali,thirty,Male,Marketing,131829,,15-02-2021
612,Bilal Khan,25,Male,Sales,invalid,73.0,15-02-2021
613,Sara Ahmed,,Male,Operations,,,2020/03/10
614,Sara Ahmed,,Male,IT,55153,91.0,2020/03/10
615,Faizan Ahmed,39,Female,Operations,invalid,,
616,Sara Ahmed,,Male,Marketing,107469,,2020/03/10
617,Bilal Khan,,Female,IT,,,2022-01-15
618,Sara Ahmed,,Female,Sales,44255,,2020/03/10
619,Ayesha Noor,,Male,Finance,invalid,86.0,2020-02-02
620,Hina Shah,55,Female,Finance,,88.0,2020-02-02
621,Nasir Khan,,Male,HR,500000,,2020/03/10
622,Imran Raza,thirty,Female,Operations,,56.0,2022-01-15
623,Nasir babar,thirty,Female,Finance,invalid,77.0,2020/03/10
624,Ali Khan,thirty,Female,HR,invalid,81.0,2020-02-02
625,Nasir Khan,,Male,Operations,invalid,,2020-02-02
626,Sara Ahmed,,Female,HR,invalid,,2020/03/10
627,Nida Malik,thirty,Female,HR,,,2020/03/10
628,Nasir Khan,54,Female,Marketing,500000,,2022-01-15
629,Usman Ali,,Female,Marketing,500000,91.0,2020/03/10
630,Ayesha Noor,,Female,Operations,500000,83.0,15-02-2021
631,Usman Ali,37,Male,Sales,invalid,98.0,2022-01-15
632,Zainab Ali,29,Female,Finance,,54.0,2022-01-15
633,Nasir babar,38,Male,Sales,500000,,
634,Ali Khan,,Female,HR,500000,80.0,2020-02-02
635,Faizan Ahmed,27,Female,HR,500000,51.0,2020/03/10
636,Bilal Khan,30,Female,IT,invalid,,2020/03/10
637,Zainab Ali,,Female,HR,500000,,2020-02-02
638,Ayesha Noor,43,Female,HR,500000,63.0,2020-02-02
639,Usman Ali,24,Female,IT,86363,,2022-01-15
640,Hina Shah,,Female,IT,500000,,2020/03/10
641,Usman Ali,,Female,HR,110976,,2022-01-15
642,Nasir Khan,thirty,Male,Operations,,,15-02-2021
643,Sara Ahmed,,Male,HR,invalid,98.0,
644,Ali Khan,46,Male,Finance,500000,,2022-01-15
645,Sara Ahmed,58,Male,Sales,,77.0,
646,Zainab Ali,29,Male,IT,,,2020-02-02
647,Ali Khan,thirty,Male,Sales,invalid,51.0,2022-01-15
648,Imran Raza,,Male,HR,145832,47.0,
649,Nasir babar,,Female,HR,invalid,85.0,15-02-2021
650,Nasir Khan,52,Male,IT,500000,73.0,2022-01-15
651,Nasir Khan,thirty,Male,IT,500000,,
652,Ali Khan,thirty,Female,HR,,52.0,2022-01-15
653,Faizan Ahmed,60,Male,Operations,,82.0,
654,Zainab Ali,50,Female,IT,31250,92.0,2020/03/10
655,Bilal Khan,59,Male,Sales,72633,97.0,2022-01-15
656,Imran Raza,51,Female,Sales,76451,96.0,2020-02-02
657,Ayesha Noor,,Male,HR,500000,,
658,Ali Khan,thirty,Female,Sales,115188,79.0,2020-02-02
659,Ali Khan,44,Male,IT,,59.0,2020/03/10
660,Ali Khan,thirty,Male,Operations,,94.0,2020-02-02
661,Usman Ali,thirty,Female,Operations,invalid,,
662,Bilal Khan,,Female,Sales,75790,64.0,
663,Zainab Ali,thirty,Male,IT,500000,66.0,2020-02-02
664,Zainab Ali,,Male,Sales,,,2022-01-15
665,Zainab Ali,thirty,Female,Sales,102067,94.0,15-02-2021
666,Nasir babar,,Female,Sales,500000,51.0,2022-01-15
667,Sara Ahmed,thirty,Female,Sales,125948,47.0,
668,Faizan Ahmed,thirty,Male,Marketing,30542,63.0,2020-02-02
669,Hina Shah,thirty,Female,Marketing,135059,,
670,Ayesha Noor,thirty,Male,IT,500000,97.0,
671,Ayesha Noor,thirty,Female,Operations,500000,,15-02-2021
672,Ali Khan,,Female,Sales,500000,,2022-01-15
673,Bilal Khan,,Female,Marketing,invalid,94.0,2020/03/10
674,Imran Raza,27,Female,IT,invalid,90.0,15-02-2021
675,Faizan Ahmed,thirty,Female,Marketing,invalid,83.0,2020/03/10
676,Hina Shah,,Female,IT,,,
677,Usman Ali,,Male,Finance,84055,52.0,2022-01-15
678,Nasir babar,thirty,Male,Sales,112460,,15-02-2021
679,Zainab Ali,32,Female,Operations,,92.0,2020-02-02
680,Sara Ahmed,,Female,Marketing,500000,57.0,2020-02-02
681,Nasir Khan,,Female,HR,,,15-02-2021
682,Faizan Ahmed,22,Female,Marketing,500000,,2022-01-15
683,Usman Ali,,Female,HR,46573,,
684,Nida Malik,,Male,Marketing,60185,,15-02-2021
685,Hina Shah,,Female,Marketing,invalid,65.0,
686,Zainab Ali,25,Male,IT,,,2020-02-02
687,Usman Ali,38,Male,Operations,140155,66.0,2022-01-15
688,Zainab Ali,,Female,HR,70028,49.0,2022-01-15
689,Hina Shah,21,Female,Marketing,128552,67.0,2022-01-15
690,Nida Malik,thirty,Female,IT,invalid,,2020-02-02
691,Ali Khan,47,Male,Operations,,,
692,Imran Raza,43,Female,IT,,,2020-02-02
693,Nida Malik,35,Female,HR,,48.0,
694,Faizan Ahmed,thirty,Female,HR,500000,70.0,2020/03/10
695,Imran Raza,thirty,Male,Sales,invalidUSD,,
696,Nasir Khan,thirty,Male,Operations,105319,48.0,2022-01-15
697,Imran Raza,,Female,IT,invalid,40.0,2020-02-02
698,Faizan Ahmed,thirty,Male,IT,123294,,2022-01-15
699,Nasir Khan,52,Male,Sales,500000,94.0,2020-02-02
700,Usman Ali,20,Female,HR,500000,,
701,Nida Malik,thirty,Male,Sales,73451,46.0,15-02-2021
702,Nasir babar,,Female,Operations,invalid,,2020-02-02
703,Sara Ahmed,thirty,Male,Marketing,84201,49.0,15-02-2021
704,Hina Shah,46,Male,Finance,500000,,
705,Sara Ahmed,thirty,Male,HR,500000,52.0,
706,Faizan Ahmed,28,Female,Finance,83037USD,79.0,2022-01-15
707,Sara Ahmed,thirty,Female,Finance,500000,,
708,Bilal Khan,38,Female,HR,84509,71.0,2020-02-02
709,Nasir babar,,Male,Finance,500000,,
710,Usman Ali,thirty,Female,Operations,invalid,,2020/03/10
711,Nasir Khan,thirty,Male,Operations,invalid,,2020-02-02
712,Sara Ahmed,60,Female,Operations,500000,70.0,2022-01-15
713,Hina Shah,thirty,Male,Finance,invalid,,2020/03/10
714,Ali Khan,51,Female,IT,500000,95.0,
715,Sara Ahmed,28,Female,Sales,invalid,46.0,2022-01-15
716,Nasir Khan,thirty,Male,IT,500000,94.0,2022-01-15
717,Bilal Khan,thirty,Female,Finance,,,2020/03/10
718,Ayesha Noor,,Male,Sales,invalid,,2022-01-15
719,Ali Khan,32,Male,Finance,,84.0,2022-01-15
720,Sara Ahmed,,Female,IT,134098,,
721,Zainab Ali,,Male,HR,500000,,15-02-2021
722,Sara Ahmed,,Male,HR,84484,74.0,
723,Nasir Khan,47,Female,Operations,invalid,,2020-02-02
724,Faizan Ahmed,37,Female,HR,500000,,2022-01-15
725,Bilal Khan,thirty,Male,Sales,invalid,68.0,15-02-2021
726,Faizan Ahmed,21,Female,Sales,500000,95.0,15-02-2021
727,Ali Khan,thirty,Female,Finance,500000,81.0,
728,Usman Ali,,Male,Sales,500000,,15-02-2021
729,Sara Ahmed,thirty,Female,Finance,invalid,60.0,2022-01-15
730,Usman Ali,,Male,IT,invalid,83.0,2020/03/10
731,Ali Khan,34,Female,HR,,60.0,2020/03/10
732,Zainab Ali,,Female,IT,,,15-02-2021
733,Usman Ali,,Male,HR,500000,42.0,2020/03/10
734,Faizan Ahmed,,Male,HR,,,15-02-2021
735,Faizan Ahmed,thirty,Female,Marketing,500000,,15-02-2021
736,Zainab Ali,thirty,Male,Marketing,500000,,
737,Usman Ali,thirty,Female,Sales,500000,,2022-01-15
738,Ali Khan,thirty,Male,Marketing,,,2022-01-15
739,Hina Shah,,Female,Marketing,132695,,2020/03/10
740,Bilal Khan,thirty,Female,Sales,,49.0,2020-02-02
741,Faizan Ahmed,thirty,Male,Operations,,37.0,2020-02-02
742,Usman Ali,thirty,Female,Marketing,,,
743,Sara Ahmed,,Female,Finance,92294,39.0,15-02-2021
744,Ali Khan,22,Female,Finance,500000,,2020/03/10
745,Ali Khan,46,Female,Operations,,,2020/03/10
746,Nida Malik,,Female,Finance,invalid,,2020/03/10
747,Nida Malik,thirty,Female,Sales,invalid,86.0,
748,Nasir Khan,30,Male,Finance,,,2020-02-02
749,Ali Khan,thirty,Male,IT,131201,53.0,2020/03/10
750,Hina Shah,,Female,HR,invalid,,2020-02-02
751,Sara Ahmed,thirty,Male,HR,,,15-02-2021
752,Nida Malik,22,Female,Sales,500000,45.0,2020-02-02
753,Nasir babar,thirty,Male,Sales,500000,,2020-02-02
754,Nida Malik,thirty,Male,HR,,82.0,15-02-2021
755,Sara Ahmed,,Female,Operations,,39.0,
756,Nasir babar,thirty,Male,Marketing,500000,,2020-02-02
757,Sara Ahmed,38,Female,HR,500000,,
758,Imran Raza,54,Female,Finance,invalid,49.0,
759,Faizan Ahmed,25,Male,Marketing,500000,,2020-02-02
760,Hina Shah,,Male,Sales,70136,85.0,2020-02-02
761,Nida Malik,thirty,Female,Marketing,,,2020-02-02
762,Zainab Ali,,Female,Marketing,81207,,2020/03/10
763,Bilal Khan,thirty,Male,Sales,,51.0,
764,Faizan Ahmed,53,Female,Operations,invalid,96.0,2020/03/10
765,Nasir Khan,thirty,Male,HR,500000,,2020-02-02
766,Bilal Khan,thirty,Female,Marketing,500000,,2020/03/10
767,Sara Ahmed,57,Male,Sales,invalid,,
768,Usman Ali,,Male,IT,,78.0,2020/03/10
769,Ayesha Noor,thirty,Male,Finance,,74.0,
770,Hina Shah,36,Male,IT,invalidUSD,,2020/03/10
771,Usman Ali,23,Male,Operations,144567USD,,2020-02-02
772,Nida Malik,54,Female,Finance,,38.0,15-02-2021
773,Bilal Khan,,Male,Operations,invalid,61.0,2022-01-15
774,Imran Raza,55,Female,Sales,500000,92.0,2020/03/10
775,Hina Shah,36,Male,HR,,,15-02-2021
776,Nasir babar,37,Male,Operations,,54.0,15-02-2021
777,Hina Shah,32,Female,Finance,invalid,,2022-01-15
778,Imran Raza,thirty,Female,Operations,500000,,
779,Usman Ali,,Female,IT,500000,,
780,Zainab Ali,21,Male,Finance,,37.0,2022-01-15
781,Usman Ali,thirty,Male,Sales,invalid,,15-02-2021
782,Imran Raza,22,Female,IT,500000,91.0,15-02-2021
783,Sara Ahmed,,Male,Finance,,,2022-01-15
784,Zainab Ali,,Female,Sales,123697,,2020-02-02
785,Nasir babar,,Male,Operations,invalid,51.0,2020-02-02
786,Hina Shah,thirty,Female,HR,invalid,56.0,2022-01-15
787,Hina Shah,,Male,Finance,500000,,2022-01-15
788,Nasir babar,thirty,Male,Operations,52156,,2020/03/10
789,Sara Ahmed,thirty,Female,Finance,invalid,97.0,2022-01-15
790,Hina Shah,,Female,HR,500000,,2022-01-15
791,Usman Ali,59,Male,Marketing,invalid,,15-02-2021
792,Nasir Khan,,Male,IT,,,2020-02-02
793,Faizan Ahmed,,Male,Operations,500000,95.0,15-02-2021
794,Sara Ahmed,48,Female,Marketing,500000,,15-02-2021
795,Nida Malik,31,Male,HR,,,
796,Imran Raza,thirty,Female,Sales,invalid,,2020/03/10
797,Nasir babar,,Female,HR,invalid,,
798,Zainab Ali,,Female,Operations,94565,72.0,15-02-2021
799,Bilal Khan,thirty,Female,Marketing,500000,49.0,2020/03/10
800,Imran Raza,thirty,Female,HR,37702,,2022-01-15
801,Nida Malik,,Female,HR,,,
802,Nasir babar,thirty,Male,Operations,invalid,,2020-02-02
803,Imran Raza,,Male,Operations,invalid,,2020-02-02
804,Nasir Khan,,Female,Operations,96530,,2020-02-02
805,Faizan Ahmed,,Male,IT,500000,56.0,
806,Sara Ahmed,thirty,Female,Operations,invalid,59.0,2020-02-02
807,Hina Shah,thirty,Male,IT,invalid,,2020-02-02
808,Hina Shah,thirty,Female,Marketing,invalid,89.0,2020-02-02
809,Hina Shah,56,Male,IT,500000,,2022-01-15
810,Sara Ahmed,thirty,Male,HR,135303,,2020/03/10
811,Imran Raza,,Male,Operations,,,15-02-2021
812,Sara Ahmed,,Female,Operations,,93.0,2020-02-02
813,Hina Shah,thirty,Female,IT,invalid,,
814,Hina Shah,,Female,Finance,invalid,,2022-01-15
815,Imran Raza,40,Male,Finance,109298,,
816,Nasir babar,thirty,Male,Sales,500000,,15-02-2021
817,Zainab Ali,,Female,Operations,invalid,81.0,
818,Sara Ahmed,,Female,HR,,56.0,
819,Hina Shah,36,Male,HR,invalid,37.0,2020-02-02
820,Faizan Ahmed,,Male,IT,500000,85.0,2020-02-02
821,Nasir babar,,Male,IT,invalid,81.0,2020/03/10
822,Faizan Ahmed,thirty,Female,Finance,148074,,
823,Sara Ahmed,thirty,Male,Sales,invalid,71.0,2022-01-15
824,Zainab Ali,thirty,Female,Finance,104747,61.0,
825,Bilal Khan,,Female,Sales,146343,,
826,Ayesha Noor,thirty,Female,Operations,500000,,2022-01-15
827,Nida Malik,thirty,Female,Operations,,60.0,2020-02-02
828,Faizan Ahmed,,Female,Finance,invalid,69.0,2022-01-15
829,Sara Ahmed,,Female,Marketing,146033,,2020/03/10
830,Faizan Ahmed,,Male,Marketing,109572,,
831,Hina Shah,,Female,Marketing,33244,49.0,2020-02-02
832,Faizan Ahmed,30,Male,Operations,,85.0,15-02-2021
833,Faizan Ahmed,,Male,Operations,,69.0,2022-01-15
834,Ayesha Noor,,Male,Operations,invalid,,2020/03/10
835,Sara Ahmed,,Male,Sales,invalid,55.0,15-02-2021
836,Ayesha Noor,thirty,Male,HR,,93.0,15-02-2021
837,Nida Malik,,Female,Sales,invalid,,2020-02-02
838,Usman Ali,thirty,Female,IT,64311,71.0,
839,Bilal Khan,thirty,Male,Marketing,,58.0,2020/03/10
840,Bilal Khan,thirty,Female,Operations,invalid,,
841,Imran Raza,37,Female,Marketing,invalid,,2020-02-02
842,Zainab Ali,thirty,Female,Marketing,500000,80.0,2020/03/10
843,Sara Ahmed,30,Male,Finance,145464,61.0,2020-02-02
844,Nasir babar,thirty,Male,Operations,500000,78.0,
845,Hina Shah,thirty,Female,Finance,112114,,2020/03/10
846,Hina Shah,thirty,Female,HR,invalid,43.0,2022-01-15
847,Nasir Khan,thirty,Female,IT,500000,37.0,2022-01-15
848,Sara Ahmed,thirty,Male,HR,48143,,2020/03/10
849,Hina Shah,,Male,IT,132055,,2020/03/10
850,Nida Malik,44,Female,IT,,68.0,2020/03/10
851,Nida Malik,37,Male,Sales,500000,84.0,15-02-2021
852,Ayesha Noor,,Male,Finance,129453USD,,
853,Zainab Ali,thirty,Female,IT,invalid,57.0,15-02-2021
854,Nasir Khan,28,Male,HR,,,15-02-2021
855,Nasir babar,thirty,Male,IT,500000,85.0,2020-02-02
856,Faizan Ahmed,,Male,HR,,,15-02-2021
857,Usman Ali,thirty,Male,Operations,,99.0,15-02-2021
858,Nasir babar,,Male,Operations,120700,,
859,Nida Malik,,Male,HR,,82.0,2020/03/10
860,Usman Ali,thirty,Male,Sales,invalid,,2020/03/10
861,Sara Ahmed,thirty,Female,IT,86103,35.0,2022-01-15
862,Bilal Khan,thirty,Male,Finance,139429,86.0,2020-02-02
863,Zainab Ali,45,Male,IT,132354,59.0,2020/03/10
864,Sara Ahmed,,Male,HR,139159,77.0,
865,Sara Ahmed,thirty,Male,Sales,invalid,,2020/03/10
866,Faizan Ahmed,50,Female,HR,,85.0,15-02-2021
867,Zainab Ali,,Female,Finance,invalid,,2020-02-02
868,Imran Raza,44,Female,Operations,,66.0,2020/03/10
869,Imran Raza,,Female,Operations,62792,,2020/03/10
870,Nida Malik,,Male,Sales,,,2020/03/10
871,Hina Shah,thirty,Female,Sales,,,
872,Nasir Khan,,Male,Sales,500000,45.0,2022-01-15
873,Sara Ahmed,,Female,HR,,63.0,15-02-2021
874,Nida Malik,,Female,Sales,85800,,15-02-2021
875,Usman Ali,37,Female,Finance,invalid,92.0,
876,Hina Shah,thirty,Female,Sales,,85.0,
877,Nasir Khan,24,Male,Sales,,40.0,15-02-2021
878,Zainab Ali,thirty,Male,HR,,,
879,Imran Raza,thirty,Female,Operations,invalid,,2020-02-02
880,Faizan Ahmed,thirty,Male,Finance,,,15-02-2021
881,Faizan Ahmed,,Female,Finance,500000,,15-02-2021
882,Sara Ahmed,,Female,Operations,500000,,15-02-2021
883,Zainab Ali,56,Female,Marketing,,,2020/03/10
884,Sara Ahmed,,Female,IT,invalid,50.0,2020-02-02
885,Ali Khan,,Female,Marketing,500000,53.0,15-02-2021
886,Ali Khan,thirty,Male,Marketing,invalid,,2022-01-15
887,Nasir babar,,Male,Marketing,invalid,37.0,2022-01-15
888,Nasir Khan,,Female,Marketing,invalid,62.0,15-02-2021
889,Nasir Khan,thirty,Male,HR,114031,,2022-01-15
890,Imran Raza,,Female,HR,,,
891,Faizan Ahmed,53,Male,Operations,92912,65.0,
892,Faizan Ahmed,50,Female,Sales,invalid,87.0,2020/03/10
893,Usman Ali,40,Female,IT,500000,54.0,
894,Sara Ahmed,21,Female,Marketing,134991,,2020-02-02
895,Ali Khan,,Male,HR,,,2020-02-02
896,Zainab Ali,59,Male,Sales,,55.0,15-02-2021
897,Hina Shah,42,Male,Sales,88132,,15-02-2021
898,Zainab Ali,,Female,Sales,136857,40.0,
899,Imran Raza,34,Male,Marketing,500000,,15-02-2021
900,Usman Ali,41,Female,Finance,invalid,35.0,2022-01-15
901,Imran Raza,thirty,Female,HR,,,15-02-2021
902,Bilal Khan,thirty,Female,Marketing,,64.0,
903,Hina Shah,,Female,Marketing,invalid,,2020-02-02
904,Hina Shah,,Male,IT,,,2020/03/10
905,Bilal Khan,thirty,Female,Finance,invalid,,2020/03/10
906,Faizan Ahmed,thirty,Male,HR,500000,86.0,15-02-2021
907,Imran Raza,,Male,Operations,,,2020/03/10
908,Bilal Khan,thirty,Male,Sales,,89.0,
909,Nida Malik,thirty,Male,Operations,500000,40.0,2020-02-02
910,Usman Ali,thirty,Female,HR,invalid,,15-02-2021
911,Ayesha Noor,thirty,Female,IT,,,2020/03/10
912,Faizan Ahmed,thirty,Male,Marketing,invalid,,2020/03/10
913,Imran Raza,thirty,Female,Operations,,64.0,15-02-2021
914,Zainab Ali,40,Female,IT,,,2022-01-15
915,Sara Ahmed,thirty,Male,Marketing,invalid,62.0,2022-01-15
916,Usman Ali,54,Female,Operations,,,15-02-2021
917,Ayesha Noor,thirty,Female,Marketing,124479,,
